Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationality,Points
2023,15,12,ocon,Esteban,Ocon,French,36
2023,15,13,albon,Alexander,Albon,Thai,21
2023,15,14,hulkenberg,Nico,Hülkenberg,German,9
2023,15,15,bottas,Valtteri,Bottas,Finnish,6
2023,15,16,zhou,Guanyu,Zhou,Chinese,4
2023,15,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,15,18,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,15,19,lawson,Liam,Lawson,New Zealander,2
2023,15,20,sargeant,Logan,Sargeant,American,0
2023,15,21,de_vries,Nyck,de Vries,Dutch,0
2023,15,22,ricciardo,Daniel,Ricciardo,Australian,0
2023,12,1,max_verstappen,Max,Verstappen,Dutch,314
2023,12,2,perez,Sergio,Pérez,Mexican,189
2023,12,3,alonso,Fernando,Alonso,Spanish,149
2023,12,4,hamilton,Lewis,Hamilton,British,148
2023,12,5,leclerc,Charles,Leclerc,Monegasque,99
2023,12,6,russell,George,Russell,British,99
2023,12,7,sainz,Carlos,Sainz,Spanish,92
2023,12,8,norris,Lando,Norris,British,69
2023,12,9,stroll,Lance,Stroll,Canadian,47
2023,12,10,ocon,Esteban,Ocon,French,35
2023,12,11,piastri,Oscar,Piastri,Australian,34
2023,12,12,gasly,Pierre,Gasly,French,22
2023,12,13,albon,Alexander,Albon,Thai,11
2023,12,14,hulkenberg,Nico,Hülkenberg,German,9
2023,12,15,bottas,Valtteri,Bottas,Finnish,5
2023,12,16,zhou,Guanyu,Zhou,Chinese,4
2023,12,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,12,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,12,19,sargeant,Logan,Sargeant,American,0
2023,12,20,de_vries,Nyck,de Vries,Dutch,0
2023,12,21,ricciardo,Daniel,Ricciardo,Australian,0
2023,13,1,max_verstappen,Max,Verstappen,Dutch,339
2023,13,2,perez,Sergio,Pérez,Mexican,201
2023,13,3,alonso,Fernando,Alonso,Spanish,168
2023,13,4,hamilton,Lewis,Hamilton,British,156
2023,13,5,sainz,Carlos,Sainz,Spanish,102
2023,13,6,leclerc,Charles,Leclerc,Monegasque,99
2023,13,7,russell,George,Russell,British,99
2023,13,8,norris,Lando,Norris,British,75
2023,13,9,stroll,Lance,Stroll,Canadian,47
2023,13,10,gasly,Pierre,Gasly,French,37
2023,13,11,ocon,Esteban,Ocon,French,36
2023,13,12,piastri,Oscar,Piastri,Australian,36
2023,13,13,albon,Alexander,Albon,Thai,15
2023,13,14,hulkenberg,Nico,Hülkenberg,German,9
2023,13,15,bottas,Valtteri,Bottas,Finnish,5
2023,13,16,zhou,Guanyu,Zhou,Chinese,4
2023,13,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,13,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,13,19,sargeant,Logan,Sargeant,American,0
2023,13,20,de_vries,Nyck,de Vries,Dutch,0
2023,13,21,ricciardo,Daniel,Ricciardo,Australian,0
2023,13,22,lawson,Liam,Lawson,New Zealander,0
2023,14,1,max_verstappen,Max,Verstappen,Dutch,364
2023,14,2,perez,Sergio,Pérez,Mexican,219
2023,14,3,alonso,Fernando,Alonso,Spanish,170
2023,14,4,hamilton,Lewis,Hamilton,British,164
2023,14,5,sainz,Carlos,Sainz,Spanish,117
2023,14,6,leclerc,Charles,Leclerc,Monegasque,111
2023,14,7,russell,George,Russell,British,109
2023,14,8,norris,Lando,Norris,British,79
2023,14,9,stroll,Lance,Stroll,Canadian,47
2023,14,10,gasly,Pierre,Gasly,French,37
2023,14,11,ocon,Esteban,Ocon,French,36
2023,14,12,piastri,Oscar,Piastri,Australian,36
2023,14,13,albon,Alexander,Albon,Thai,21
2023,14,14,hulkenberg,Nico,Hülkenberg,German,9
2023,14,15,bottas,Valtteri,Bottas,Finnish,6
2023,14,16,zhou,Guanyu,Zhou,Chinese,4
2023,14,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,14,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,14,19,sargeant,Logan,Sargeant,American,0
2023,14,20,lawson,Liam,Lawson,New Zealander,0
2023,14,21,de_vries,Nyck,de Vries,Dutch,0
2023,14,22,ricciardo,Daniel,Ricciardo,Australian,0
2023,22,1,max_verstappen,Max,Verstappen,Dutch,575
2023,22,2,perez,Sergio,Pérez,Mexican,285
2023,22,3,hamilton,Lewis,Hamilton,British,234
2023,22,4,alonso,Fernando,Alonso,Spanish,206
2023,22,5,leclerc,Charles,Leclerc,Monegasque,206
2023,22,6,norris,Lando,Norris,British,205
2023,22,7,sainz,Carlos,Sainz,Spanish,200
2023,22,8,russell,George,Russell,British,175
2023,22,9,piastri,Oscar,Piastri,Australian,97
2023,22,10,stroll,Lance,Stroll,Canadian,74
2023,22,11,gasly,Pierre,Gasly,French,62
2023,22,12,ocon,Esteban,Ocon,French,58
2023,22,13,albon,Alexander,Albon,Thai,27
2023,22,14,tsunoda,Yuki,Tsunoda,Japanese,17
2023,22,15,bottas,Valtteri,Bottas,Finnish,10
2023,22,16,hulkenberg,Nico,Hülkenberg,German,9
2023,22,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,22,18,zhou,Guanyu,Zhou,Chinese,6
2023,22,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,22,20,lawson,Liam,Lawson,New Zealander,2
2023,22,21,sargeant,Logan,Sargeant,American,1
2023,22,22,de_vries,Nyck,de Vries,Dutch,0
2023,8,1,max_verstappen,Max,Verstappen,Dutch,195
2023,8,2,perez,Sergio,Pérez,Mexican,126
2023,8,3,alonso,Fernando,Alonso,Spanish,117
2023,8,4,hamilton,Lewis,Hamilton,British,102
2023,8,5,sainz,Carlos,Sainz,Spanish,68
2023,8,6,russell,George,Russell,British,65
2023,8,7,leclerc,Charles,Leclerc,Monegasque,54
2023,8,8,stroll,Lance,Stroll,Canadian,37
2023,8,9,ocon,Esteban,Ocon,French,29
2023,8,10,gasly,Pierre,Gasly,French,15
2023,8,11,norris,Lando,Norris,British,12
2023,8,12,albon,Alexander,Albon,Thai,7
2023,8,13,hulkenberg,Nico,Hülkenberg,German,6
2023,8,14,piastri,Oscar,Piastri,Australian,5
2023,8,15,bottas,Valtteri,Bottas,Finnish,5
2023,8,16,zhou,Guanyu,Zhou,Chinese,4
2023,8,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,8,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,8,19,de_vries,Nyck,de Vries,Dutch,0
2023,8,20,sargeant,Logan,Sargeant,American,0
2023,6,1,max_verstappen,Max,Verstappen,Dutch,144
2023,6,2,perez,Sergio,Pérez,Mexican,105
2023,6,3,alonso,Fernando,Alonso,Spanish,93
2023,6,4,hamilton,Lewis,Hamilton,British,69
2023,6,5,russell,George,Russell,British,50
2023,6,6,sainz,Carlos,Sainz,Spanish,48
2023,6,7,leclerc,Charles,Leclerc,Monegasque,42
2023,6,8,stroll,Lance,Stroll,Canadian,27
2023,6,9,ocon,Esteban,Ocon,French,21
2023,6,10,gasly,Pierre,Gasly,French,14
2023,6,11,norris,Lando,Norris,British,12
2023,6,12,hulkenberg,Nico,Hülkenberg,German,6
2023,6,13,piastri,Oscar,Piastri,Australian,5
2023,6,14,bottas,Valtteri,Bottas,Finnish,4
2023,6,15,zhou,Guanyu,Zhou,Chinese,2
2023,6,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,6,17,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,6,18,albon,Alexander,Albon,Thai,1
2023,6,19,de_vries,Nyck,de Vries,Dutch,0
2023,6,20,sargeant,Logan,Sargeant,American,0
2023,1,1,max_verstappen,Max,Verstappen,Dutch,25
2023,1,2,perez,Sergio,Pérez,Mexican,18
2023,1,3,alonso,Fernando,Alonso,Spanish,15
2023,1,4,sainz,Carlos,Sainz,Spanish,12
2023,1,5,hamilton,Lewis,Hamilton,British,10
2023,1,6,stroll,Lance,Stroll,Canadian,8
2023,1,7,russell,George,Russell,British,6
2023,1,8,bottas,Valtteri,Bottas,Finnish,4
2023,1,9,gasly,Pierre,Gasly,French,2
2023,1,10,albon,Alexander,Albon,Thai,1
2023,1,11,tsunoda,Yuki,Tsunoda,Japanese,0
2023,1,12,sargeant,Logan,Sargeant,American,0
2023,1,13,kevin_magnussen,Kevin,Magnussen,Danish,0
2023,1,14,de_vries,Nyck,de Vries,Dutch,0
2023,1,15,hulkenberg,Nico,Hülkenberg,German,0
2023,1,16,zhou,Guanyu,Zhou,Chinese,0
2023,1,17,norris,Lando,Norris,British,0
2023,1,18,ocon,Esteban,Ocon,French,0
2023,1,19,leclerc,Charles,Leclerc,Monegasque,0
2023,1,20,piastri,Oscar,Piastri,Australian,0
2023,7,1,max_verstappen,Max,Verstappen,Dutch,170
2023,7,2,perez,Sergio,Pérez,Mexican,117
2023,7,3,alonso,Fernando,Alonso,Spanish,99
2023,7,4,hamilton,Lewis,Hamilton,British,87
2023,7,5,russell,George,Russell,British,65
2023,7,6,sainz,Carlos,Sainz,Spanish,58
2023,7,7,leclerc,Charles,Leclerc,Monegasque,42
2023,7,8,stroll,Lance,Stroll,Canadian,35
2023,7,9,ocon,Esteban,Ocon,French,25
2023,7,10,gasly,Pierre,Gasly,French,15
2023,7,11,norris,Lando,Norris,British,12
2023,7,12,hulkenberg,Nico,Hülkenberg,German,6
2023,7,13,piastri,Oscar,Piastri,Australian,5
2023,7,14,bottas,Valtteri,Bottas,Finnish,4
2023,7,15,zhou,Guanyu,Zhou,Chinese,4
2023,7,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,7,17,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,7,18,albon,Alexander,Albon,Thai,1
2023,7,19,de_vries,Nyck,de Vries,Dutch,0
2023,7,20,sargeant,Logan,Sargeant,American,0
2023,9,1,max_verstappen,Max,Verstappen,Dutch,229
2023,9,2,perez,Sergio,Pérez,Mexican,148
2023,9,3,alonso,Fernando,Alonso,Spanish,131
2023,9,4,hamilton,Lewis,Hamilton,British,106
2023,9,5,sainz,Carlos,Sainz,Spanish,82
2023,9,6,leclerc,Charles,Leclerc,Monegasque,72
2023,9,7,russell,George,Russell,British,72
2023,9,8,stroll,Lance,Stroll,Canadian,44
2023,9,9,ocon,Esteban,Ocon,French,31
2023,9,10,norris,Lando,Norris,British,24
2023,9,11,gasly,Pierre,Gasly,French,16
2023,9,12,hulkenberg,Nico,Hülkenberg,German,9
2023,9,13,albon,Alexander,Albon,Thai,7
2023,9,14,piastri,Oscar,Piastri,Australian,5
2023,9,15,bottas,Valtteri,Bottas,Finnish,5
2023,9,16,zhou,Guanyu,Zhou,Chinese,4
2023,9,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,9,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,9,19,sargeant,Logan,Sargeant,American,0
2023,9,20,de_vries,Nyck,de Vries,Dutch,0
2023,20,1,max_verstappen,Max,Verstappen,Dutch,524
2023,20,2,perez,Sergio,Pérez,Mexican,258
2023,20,3,hamilton,Lewis,Hamilton,British,226
2023,20,4,alonso,Fernando,Alonso,Spanish,198
2023,20,5,norris,Lando,Norris,British,195
2023,20,6,sainz,Carlos,Sainz,Spanish,192
2023,20,7,leclerc,Charles,Leclerc,Monegasque,170
2023,20,8,russell,George,Russell,British,156
2023,20,9,piastri,Oscar,Piastri,Australian,87
2023,20,10,stroll,Lance,Stroll,Canadian,63
2023,20,11,gasly,Pierre,Gasly,French,62
2023,20,12,ocon,Esteban,Ocon,French,46
2023,20,13,albon,Alexander,Albon,Thai,27
2023,20,14,tsunoda,Yuki,Tsunoda,Japanese,13
2023,20,15,bottas,Valtteri,Bottas,Finnish,10
2023,20,16,hulkenberg,Nico,Hülkenberg,German,9
2023,20,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,20,18,zhou,Guanyu,Zhou,Chinese,6
2023,20,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,20,20,lawson,Liam,Lawson,New Zealander,2
2023,20,21,sargeant,Logan,Sargeant,American,1
2023,20,22,de_vries,Nyck,de Vries,Dutch,0
2023,18,1,max_verstappen,Max,Verstappen,Dutch,466
2023,18,2,perez,Sergio,Pérez,Mexican,240
2023,18,3,hamilton,Lewis,Hamilton,British,201
2023,18,4,alonso,Fernando,Alonso,Spanish,183
2023,18,5,sainz,Carlos,Sainz,Spanish,171
2023,18,6,norris,Lando,Norris,British,159
2023,18,7,leclerc,Charles,Leclerc,Monegasque,151
2023,18,8,russell,George,Russell,British,143
2023,18,9,piastri,Oscar,Piastri,Australian,83
2023,18,10,gasly,Pierre,Gasly,French,56
2023,18,11,stroll,Lance,Stroll,Canadian,53
2023,18,12,ocon,Esteban,Ocon,French,44
2023,18,13,albon,Alexander,Albon,Thai,25
2023,18,14,bottas,Valtteri,Bottas,Finnish,10
2023,18,15,hulkenberg,Nico,Hülkenberg,German,9
2023,18,16,tsunoda,Yuki,Tsunoda,Japanese,8
2023,18,17,zhou,Guanyu,Zhou,Chinese,6
2023,18,18,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,18,19,lawson,Liam,Lawson,New Zealander,2
2023,18,20,sargeant,Logan,Sargeant,American,1
2023,18,21,de_vries,Nyck,de Vries,Dutch,0
2023,18,22,ricciardo,Daniel,Ricciardo,Australian,0
2023,11,1,max_verstappen,Max,Verstappen,Dutch,281
2023,11,2,perez,Sergio,Pérez,Mexican,171
2023,11,3,alonso,Fernando,Alonso,Spanish,139
2023,11,4,hamilton,Lewis,Hamilton,British,133
2023,11,5,russell,George,Russell,British,90
2023,11,6,sainz,Carlos,Sainz,Spanish,87
2023,11,7,leclerc,Charles,Leclerc,Monegasque,80
2023,11,8,norris,Lando,Norris,British,60
2023,11,9,stroll,Lance,Stroll,Canadian,45
2023,11,10,ocon,Esteban,Ocon,French,31
2023,11,11,piastri,Oscar,Piastri,Australian,27
2023,11,12,gasly,Pierre,Gasly,French,16
2023,11,13,albon,Alexander,Albon,Thai,11
2023,11,14,hulkenberg,Nico,Hülkenberg,German,9
2023,11,15,bottas,Valtteri,Bottas,Finnish,5
2023,11,16,zhou,Guanyu,Zhou,Chinese,4
2023,11,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,11,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,11,19,sargeant,Logan,Sargeant,American,0
2023,11,20,de_vries,Nyck,de Vries,Dutch,0
2023,11,21,ricciardo,Daniel,Ricciardo,Australian,0
2023,16,1,max_verstappen,Max,Verstappen,Dutch,400
2023,16,2,perez,Sergio,Pérez,Mexican,223
2023,16,3,hamilton,Lewis,Hamilton,British,190
2023,16,4,alonso,Fernando,Alonso,Spanish,174
2023,16,5,sainz,Carlos,Sainz,Spanish,150
2023,16,6,leclerc,Charles,Leclerc,Monegasque,135
2023,16,7,norris,Lando,Norris,British,115
2023,16,8,russell,George,Russell,British,115
2023,16,9,piastri,Oscar,Piastri,Australian,57
2023,16,10,stroll,Lance,Stroll,Canadian,47
2023,16,11,gasly,Pierre,Gasly,French,46
2023,16,12,ocon,Esteban,Ocon,French,38
2023,16,13,albon,Alexander,Albon,Thai,21
2023,16,14,hulkenberg,Nico,Hülkenberg,German,9
2023,16,15,bottas,Valtteri,Bottas,Finnish,6
2023,16,16,zhou,Guanyu,Zhou,Chinese,4
2023,16,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,16,18,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,16,19,lawson,Liam,Lawson,New Zealander,2
2023,16,20,sargeant,Logan,Sargeant,American,0
2023,16,21,de_vries,Nyck,de Vries,Dutch,0
2023,16,22,ricciardo,Daniel,Ricciardo,Australian,0
2023,17,1,max_verstappen,Max,Verstappen,Dutch,433
2023,17,2,perez,Sergio,Pérez,Mexican,224
2023,17,3,hamilton,Lewis,Hamilton,British,194
2023,17,4,alonso,Fernando,Alonso,Spanish,183
2023,17,5,sainz,Carlos,Sainz,Spanish,153
2023,17,6,leclerc,Charles,Leclerc,Monegasque,145
2023,17,7,norris,Lando,Norris,British,136
2023,17,8,russell,George,Russell,British,132
2023,17,9,piastri,Oscar,Piastri,Australian,83
2023,17,10,stroll,Lance,Stroll,Canadian,47
2023,17,11,gasly,Pierre,Gasly,French,46
2023,17,12,ocon,Esteban,Ocon,French,44
2023,17,13,albon,Alexander,Albon,Thai,23
2023,17,14,bottas,Valtteri,Bottas,Finnish,10
2023,17,15,hulkenberg,Nico,Hülkenberg,German,9
2023,17,16,zhou,Guanyu,Zhou,Chinese,6
2023,17,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,17,18,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,17,19,lawson,Liam,Lawson,New Zealander,2
2023,17,20,sargeant,Logan,Sargeant,American,0
2023,17,21,de_vries,Nyck,de Vries,Dutch,0
2023,17,22,ricciardo,Daniel,Ricciardo,Australian,0
2023,10,1,max_verstappen,Max,Verstappen,Dutch,255
2023,10,2,perez,Sergio,Pérez,Mexican,156
2023,10,3,alonso,Fernando,Alonso,Spanish,137
2023,10,4,hamilton,Lewis,Hamilton,British,121
2023,10,5,sainz,Carlos,Sainz,Spanish,83
2023,10,6,russell,George,Russell,British,82
2023,10,7,leclerc,Charles,Leclerc,Monegasque,74
2023,10,8,stroll,Lance,Stroll,Canadian,44
2023,10,9,norris,Lando,Norris,British,42
2023,10,10,ocon,Esteban,Ocon,French,31
2023,10,11,piastri,Oscar,Piastri,Australian,17
2023,10,12,gasly,Pierre,Gasly,French,16
2023,10,13,albon,Alexander,Albon,Thai,11
2023,10,14,hulkenberg,Nico,Hülkenberg,German,9
2023,10,15,bottas,Valtteri,Bottas,Finnish,5
2023,10,16,zhou,Guanyu,Zhou,Chinese,4
2023,10,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,10,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,10,19,sargeant,Logan,Sargeant,American,0
2023,10,20,de_vries,Nyck,de Vries,Dutch,0
2023,19,1,max_verstappen,Max,Verstappen,Dutch,491
2023,19,2,perez,Sergio,Pérez,Mexican,240
2023,19,3,hamilton,Lewis,Hamilton,British,220
2023,19,4,sainz,Carlos,Sainz,Spanish,183
2023,19,5,alonso,Fernando,Alonso,Spanish,183
2023,19,6,norris,Lando,Norris,British,169
2023,19,7,leclerc,Charles,Leclerc,Monegasque,166
2023,19,8,russell,George,Russell,British,151
2023,19,9,piastri,Oscar,Piastri,Australian,87
2023,19,10,gasly,Pierre,Gasly,French,56
2023,19,11,stroll,Lance,Stroll,Canadian,53
2023,19,12,ocon,Esteban,Ocon,French,45
2023,19,13,albon,Alexander,Albon,Thai,27
2023,19,14,bottas,Valtteri,Bottas,Finnish,10
2023,19,15,hulkenberg,Nico,Hülkenberg,German,9
2023,19,16,tsunoda,Yuki,Tsunoda,Japanese,8
2023,19,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,19,18,zhou,Guanyu,Zhou,Chinese,6
2023,19,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,19,20,lawson,Liam,Lawson,New Zealander,2
2023,19,21,sargeant,Logan,Sargeant,American,1
2023,19,22,de_vries,Nyck,de Vries,Dutch,0
2023,21,1,max_verstappen,Max,Verstappen,Dutch,549
2023,21,2,perez,Sergio,Pérez,Mexican,273
2023,21,3,hamilton,Lewis,Hamilton,British,232
2023,21,4,sainz,Carlos,Sainz,Spanish,200
2023,21,5,alonso,Fernando,Alonso,Spanish,200
2023,21,6,norris,Lando,Norris,British,195
2023,21,7,leclerc,Charles,Leclerc,Monegasque,188
2023,21,8,russell,George,Russell,British,160
2023,21,9,piastri,Oscar,Piastri,Australian,89
2023,21,10,stroll,Lance,Stroll,Canadian,73
2023,21,11,gasly,Pierre,Gasly,French,62
2023,21,12,ocon,Esteban,Ocon,French,58
2023,21,13,albon,Alexander,Albon,Thai,27
2023,21,14,tsunoda,Yuki,Tsunoda,Japanese,13
2023,21,15,bottas,Valtteri,Bottas,Finnish,10
2023,21,16,hulkenberg,Nico,Hülkenberg,German,9
2023,21,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,21,18,zhou,Guanyu,Zhou,Chinese,6
2023,21,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,21,20,lawson,Liam,Lawson,New Zealander,2
2023,21,21,sargeant,Logan,Sargeant,American,1
2023,21,22,de_vries,Nyck,de Vries,Dutch,0
2023,2,1,max_verstappen,Max,Verstappen,Dutch,44
2023,2,2,perez,Sergio,Pérez,Mexican,43
2023,2,3,alonso,Fernando,Alonso,Spanish,30
2023,2,4,sainz,Carlos,Sainz,Spanish,20
2023,2,5,hamilton,Lewis,Hamilton,British,20
2023,2,6,russell,George,Russell,British,18
2023,2,7,stroll,Lance,Stroll,Canadian,8
2023,2,8,leclerc,Charles,Leclerc,Monegasque,6
2023,2,9,bottas,Valtteri,Bottas,Finnish,4
2023,2,10,ocon,Esteban,Ocon,French,4
2023,2,11,gasly,Pierre,Gasly,French,4
2023,2,12,kevin_magnussen,Kevin,Magnussen,Danish,1
2023,2,13,albon,Alexander,Albon,Thai,1
2023,2,14,tsunoda,Yuki,Tsunoda,Japanese,0
2023,2,15,hulkenberg,Nico,Hülkenberg,German,0
2023,2,16,sargeant,Logan,Sargeant,American,0
2023,2,17,zhou,Guanyu,Zhou,Chinese,0
2023,2,18,de_vries,Nyck,de Vries,Dutch,0
2023,2,19,piastri,Oscar,Piastri,Australian,0
2023,2,20,norris,Lando,Norris,British,0
2023,5,1,max_verstappen,Max,Verstappen,Dutch,119
2023,5,2,perez,Sergio,Pérez,Mexican,105
2023,5,3,alonso,Fernando,Alonso,Spanish,75
2023,5,4,hamilton,Lewis,Hamilton,British,56
2023,5,5,sainz,Carlos,Sainz,Spanish,44
2023,5,6,russell,George,Russell,British,40
2023,5,7,leclerc,Charles,Leclerc,Monegasque,34
2023,5,8,stroll,Lance,Stroll,Canadian,27
2023,5,9,norris,Lando,Norris,British,10
2023,5,10,gasly,Pierre,Gasly,French,8
2023,5,11,hulkenberg,Nico,Hülkenberg,German,6
2023,5,12,ocon,Esteban,Ocon,French,6
2023,5,13,bottas,Valtteri,Bottas,Finnish,4
2023,5,14,piastri,Oscar,Piastri,Australian,4
2023,5,15,zhou,Guanyu,Zhou,Chinese,2
2023,5,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,5,17,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,5,18,albon,Alexander,Albon,Thai,1
2023,5,19,sargeant,Logan,Sargeant,American,0
2023,5,20,de_vries,Nyck,de Vries,Dutch,0
2023,4,1,max_verstappen,Max,Verstappen,Dutch,93
2023,4,2,perez,Sergio,Pérez,Mexican,87
2023,4,3,alonso,Fernando,Alonso,Spanish,60
2023,4,4,hamilton,Lewis,Hamilton,British,48
2023,4,5,sainz,Carlos,Sainz,Spanish,34
2023,4,6,leclerc,Charles,Leclerc,Monegasque,28
2023,4,7,russell,George,Russell,British,28
2023,4,8,stroll,Lance,Stroll,Canadian,27
2023,4,9,norris,Lando,Norris,British,10
2023,4,10,hulkenberg,Nico,Hülkenberg,German,6
2023,4,11,piastri,Oscar,Piastri,Australian,4
2023,4,12,bottas,Valtteri,Bottas,Finnish,4
2023,4,13,ocon,Esteban,Ocon,French,4
2023,4,14,gasly,Pierre,Gasly,French,4
2023,4,15,zhou,Guanyu,Zhou,Chinese,2
2023,4,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,4,17,albon,Alexander,Albon,Thai,1
2023,4,18,kevin_magnussen,Kevin,Magnussen,Danish,1
2023,4,19,sargeant,Logan,Sargeant,American,0
2023,4,20,de_vries,Nyck,de Vries,Dutch,0
2023,3,1,max_verstappen,Max,Verstappen,Dutch,69
2023,3,2,perez,Sergio,Pérez,Mexican,54
2023,3,3,alonso,Fernando,Alonso,Spanish,45
2023,3,4,hamilton,Lewis,Hamilton,British,38
2023,3,5,sainz,Carlos,Sainz,Spanish,20
2023,3,6,stroll,Lance,Stroll,Canadian,20
2023,3,7,russell,George,Russell,British,18
2023,3,8,norris,Lando,Norris,British,8
2023,3,9,hulkenberg,Nico,Hülkenberg,German,6
2023,3,10,leclerc,Charles,Leclerc,Monegasque,6
2023,3,11,bottas,Valtteri,Bottas,Finnish,4
2023,3,12,ocon,Esteban,Ocon,French,4
2023,3,13,piastri,Oscar,Piastri,Australian,4
2023,3,14,gasly,Pierre,Gasly,French,4
2023,3,15,zhou,Guanyu,Zhou,Chinese,2
2023,3,16,tsunoda,Yuki,Tsunoda,Japanese,1
2023,3,17,kevin_magnussen,Kevin,Magnussen,Danish,1
2023,3,18,albon,Alexander,Albon,Thai,1
2023,3,19,sargeant,Logan,Sargeant,American,0
2023,3,20,de_vries,Nyck,de Vries,Dutch,0
2015,15,1,hamilton,Lewis,Hamilton,British,302
2015,15,2,vettel,Sebastian,Vettel,German,236
2015,15,3,rosberg,Nico,Rosberg,German,229
2015,15,4,raikkonen,Kimi,Räikkönen,Finnish,123
2015,15,5,bottas,Valtteri,Bottas,Finnish,111
2015,15,6,massa,Felipe,Massa,Brazilian,109
2015,15,7,kvyat,Daniil,Kvyat,Russian,76
2015,15,8,ricciardo,Daniel,Ricciardo,Australian,73
2015,15,9,perez,Sergio,Pérez,Mexican,54
2015,15,10,grosjean,Romain,Grosjean,French,44
2015,15,11,hulkenberg,Nico,Hülkenberg,German,38
2015,15,12,max_verstappen,Max,Verstappen,Dutch,33
2015,15,13,nasr,Felipe,Nasr,Brazilian,25
2015,15,14,maldonado,Pastor,Maldonado,Venezuelan,22
2015,15,15,sainz,Carlos,Sainz,Spanish,12
2015,15,16,alonso,Fernando,Alonso,Spanish,11
2015,15,17,ericsson,Marcus,Ericsson,Swedish,9
2015,15,18,button,Jenson,Button,British,8
2015,15,19,merhi,Roberto,Merhi,Spanish,0
2015,15,20,stevens,Will,Stevens,British,0
2015,15,21,rossi,Alexander,Rossi,American,0
2015,15,22,kevin_magnussen,Kevin,Magnussen,Danish,0
2015,12,1,hamilton,Lewis,Hamilton,British,252
2015,12,2,rosberg,Nico,Rosberg,German,199
2015,12,3,vettel,Sebastian,Vettel,German,178
2015,12,4,massa,Felipe,Massa,Brazilian,97
2015,12,5,raikkonen,Kimi,Räikkönen,Finnish,92
2015,12,6,bottas,Valtteri,Bottas,Finnish,91
2015,12,7,kvyat,Daniil,Kvyat,Russian,58
2015,12,8,ricciardo,Daniel,Ricciardo,Australian,55
2015,12,9,grosjean,Romain,Grosjean,French,38
2015,12,10,perez,Sergio,Pérez,Mexican,33
2015,12,11,hulkenberg,Nico,Hülkenberg,German,30
2015,12,12,max_verstappen,Max,Verstappen,Dutch,26
2015,12,13,nasr,Felipe,Nasr,Brazilian,16
2015,12,14,maldonado,Pastor,Maldonado,Venezuelan,12
2015,12,15,alonso,Fernando,Alonso,Spanish,11
2015,12,16,sainz,Carlos,Sainz,Spanish,9
2015,12,17,ericsson,Marcus,Ericsson,Swedish,9
2015,12,18,button,Jenson,Button,British,6
2015,12,19,merhi,Roberto,Merhi,Spanish,0
2015,12,20,stevens,Will,Stevens,British,0
